Unnamed: 0,composition,energy,material_id,prototype_id,location,elements,spg,nsites,stress,total_energy,total_mag,band_gap_ind,band_gap,dos_ef,energy_corrected,e_above_hull,e_form,e_phase_separation,decomposition,volume,lattice_params,lattice_matrix,source,Conditions,ultimate_tensile_strength_mpa,UTS (Ksi),yield_strength_mpa,YS (ksi),elongation_percent,Reduction (%),Hardness (HB),C (Min),carbon,Mn (Min),manganese,P (Min),P (Max),S (Min),S(Max),Si (Min),silicon,Ni (Min),nickel,Cr (Min),chromium,Mo (Min),molybdenum,Ti (Min),Ti (Max),N
-1.0,-1,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1006,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,295.0,43.0,165.0,24,30.0,55,86,-1.0,0.08,0.25,0.4,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1006,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,330.0,48.0,285.0,41,20.0,45,95,-1.0,0.08,0.25,0.4,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1008,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,305.0,44.0,170.0,24.5,30.0,55,86,-1.0,0.1,0.3,0.5, ,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1008,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,340.0,49.0,285.0,42,20.0,45,95,-1.0,0.1,0.3,0.5,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1010,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,325.0,47.0,180.0,26,28.0,50,95,0.08,0.13,0.3,0.5,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1010,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,365.0,53.0,305.0,44,20.0,40,105,0.08,0.13,0.3,0.5,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1012,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,330.0,48.0,185.0,27,28.0,50,95,0.1,0.15,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1012,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,370.0,54.0,310.0,45,19.0,40,105,0.1,0.15,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1015,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,345.0,50.0,190.0,28,28.0,50,101,0.13,0.18,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1015,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,385.0,56.0,325.0,47,18.0,40,111,0.13,0.18,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1016,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,380.0,55.0,205.0,30,25.0,50,110,0.13,0.18,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1016,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,420.0,61.0,350.0,51,18.0,40,121,0.13,0.18,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1017,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,365.0,53.0,200.0,29,26.0,50,105,0.15,0.2,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1017,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,405.0,59.0,340.0,49,18.0,40,116,0.15,0.2,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1018,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,400.0,58.0,220.0,32,25.0,50,116,0.15,0.2,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1018,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,440.0,64.0,370.0,54,15.0,40,126,0.15,0.2,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1019,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,405.0,59.0,225.0,33,25.0,50,116,0.15,0.2,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1019,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,455.0,66.0,380.0,55,15.0,40,131,0.15,0.2,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1020,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,380.0,55.0,205.0,30,25.0,50,111,0.18,0.23,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1020,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,420.0,61.0,350.0,51,15.0,40,121,0.18,0.23,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1021,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,420.0,61.0,230.0,33,24.0,48,116,0.18,0.23,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1021,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,470.0,68.0,395.0,57,15.0,40,131,0.18,0.23,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1022,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,425.0,62.0,235.0,34,23.0,47,121,0.18,0.23,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1022,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,475.0,69.0,400.0,58,15.0,40,137,0.18,0.23,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1023,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,385.0,56.0,215.0,31,25.0,50,111,0.2,0.25,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1023,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,425.0,62.0,360.0,53,15.0,40,121,0.2,0.25,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1025,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,400.0,58.0,220.0,32,25.0,50,116,0.22,0.28,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1025,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,440.0,64.0,370.0,54,15.0,40,126,0.22,0.28,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1026,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,440.0,64.0,240.0,35,24.0,49,126,0.22,0.28,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1026,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,490.0,71.0,415.0,60,15.0,40,143,0.22,0.28,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1030,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,470.0,68.0,260.0,38,20.0,42,137,0.28,0.34,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1030,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,525.0,76.0,440.0,64,12.0,35,149,0.28,0.34,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1035,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,495.0,72.0,270.0,40,18.0,40,143,0.32,0.38,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1035,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold Drawn,550.0,80.0,460.0,67,12.0,35,163,0.32,0.38,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1037,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,510.0,74.0,280.0,41,18.0,40,143,0.32,0.38,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1037,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold Drawn,565.0,82.0,475.0,69,12.0,35,167,0.32,0.38,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1038,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,515.0,75.0,285.0,41,18.0,40,149,0.35,0.42,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1038,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold Drawn,570.0,83.0,485.0,70,12.0,35,163,0.35,0.42,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1039,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,545.0,79.0,300.0,44,16.0,40,156,0.37,0.44,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1039,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,605.0,88.0,510.0,74,12.0,35,179,0.37,0.44,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1040,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,525.0,76.0,290.0,42,18.0,40,149,0.37,0.44,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1040,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,585.0,85.0,490.0,71,12.0,35,170,0.37,0.44,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1042,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,550.0,80.0,305.0,44,16.0,40,163,0.4,0.47,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1042,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,615.0,89.0,515.0,75,12.0,35,179,0.4,0.47,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1042,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,"Normalized, Cold drawn",585.0,85.0,505.0,73,12.0,45,179,0.4,0.47,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1043,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,565.0,82.0,310.0,45,16.0,40,163,0.4,0.47,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1043,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,625.0,91.0,530.0,77,12.0,35,179,0.4,0.47,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1043,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,"Normalized, Cold drawn",600.0,87.0,515.0,75,12.0,45,179,0.4,0.47,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1044,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,550.0,80.0,305.0,44,16.0,40,163,0.43,0.5,0.3,0.6,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1045,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,565.0,82.0,310.0,45,16.0,40,163,0.43,0.5,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1045,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,625.0,91.0,530.0,77,12.0,35,179,0.43,0.5,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1045,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,"Annealed, Cold drawn",585.0,85.0,505.0,73,12.0,45,170,0.43,0.5,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1046,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,585.0,85.0,325.0,47,15.0,40,170,0.43,0.5,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1046,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,650.0,94.0,545.0,79,12.0,35,187,0.43,0.5,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1046,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,"Annealed, Cold drawn",620.0,90.0,515.0,75,12.0,45,179,0.43,0.5,0.7,1.0,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1049,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,600.0,87.0,330.0,48,15.0,35,179,0.46,0.53,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1049,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,670.0,97.0,560.0,82,10.0,30,197,0.46,0.53,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1049,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,"Annealed, cold drawn",635.0,92.0,530.0,77,10.0,40,187,0.46,0.53,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1050,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Hot rolled,620.0,90.0,340.0,50,15.0,35,179,0.48,0.55,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1050,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,Cold drawn,690.0,100.0,580.0,84,10.0,30,197,0.48,0.55,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,1050,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Carbon,"Annealed, cold drawn",655.0,95.0,550.0,80,10.0,40,189,0.48,0.55,0.6,0.9,-1,0.04,-1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
