Material_ID,Formula,Density_(g/cm3),Energy_Above_Hull_(eV),Bulk_Modulus_(GPa),Shear_Modulus_(GPa),Source_DB,Ultimate_Tensile_Strength_(MPa),Yield_Strength_(MPa),Elongation_(%),Hardness_(HB),C_Wt_%,Mn_Wt_%,P_Wt_%,S_Wt_%,Si_Wt_%,Ni_Wt_%,Cr_Wt_%,Mo_Wt_%,Ti_Wt_%
mp-867349,Dy2MgTl,8.680341790833387,0.014710298750004291,50.473,21.635,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-867762,DyMgAu2,11.85896247623335,0.0,84.578,20.809,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-867773,DyMgCd2,7.4857969139505744,0.0,54.341,26.236,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-867826,DyMgHg2,10.864425908102696,0.0,62.879,26.307,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-867861,SmYMg2,4.239377013138576,0.0,40.002,21.373,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-867862,SmMgAg2,7.4170382089714355,0.0,62.849,6.665,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-867932,Sm2MgGe2,6.631821033092131,0.0,68.5,50.773,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-961665,MgScGa,3.395852191494737,0.1392975524999991,54.545,37.789,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-962068,CaMgSn,3.5153845075507455,0.25602086500000043,33.364,17.467,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-962063,LaMgTl,6.609976173572753,0.2744775622222231,35.592,12.985,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-971705,Tm2MgTl,9.03016490785582,0.025296336249998497,51.653,19.59,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-971920,TmMg3,4.134361615882732,0.009440907321430103,40.818,20.14,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972099,YbMg3,4.228892170656163,0.010675103749999693,28.79,11.895,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972180,YbMgIn2,7.464849520548026,0.04615874083334148,37.737,17.921,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972352,YbMg,6.32372074826364,0.0,24.014,13.027,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972494,SmMg3,3.615950170311417,0.03094696625000104,38.754,17.395,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972601,SmLuMg2,5.72017430528641,0.002833552083333135,40.91,22.235,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972954,MgCd2,6.510422575171656,0.05262193222222211,42.98,4.888,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-973060,MgCr,3.443954684195872,0.5904662275000003,57.229,33.265,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-973088,MgInAg2,7.853262292086649,0.0,68.284,19.238,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-973256,LaMgTl2,8.427831013156373,0.016575830208334974,44.465,15.15,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-973364,Mg,1.7900097236412364,0.008570822499999409,35.997,24.167,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-973374,LiMg2,1.4425245820011425,0.02857837166666677,28.486,13.561,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-973343,Li2MgHg,5.46608577994777,0.02231218499999965,30.915,18.917,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-973325,Li2MgGe,2.9046616315841978,0.05123874500000003,38.78,25.839,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-973455,LiMg2,1.4854965541957654,0.010646323333333818,29.769,23.398,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-973771,Lu2MgHg,9.616513596280692,0.020433825000000017,57.128,25.804,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-973684,LuMg3,4.282418824062324,0.014713240000000738,41.172,18.141,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-974322,Ho3Mg,7.420721354109982,0.05358727750000192,41.03,25.844,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-974517,NdErMg2,5.34544014479031,0.00027753750000059085,40.097,22.854,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-975368,LiCa2Mg,1.4513697654719795,0.03616167083333366,20.611,9.154,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-975515,NdLuMg2,5.539527875700376,0.009402833333331806,40.599,23.058,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-975880,PrSmMg2,4.825388077129719,0.006634232500000614,38.321,23.158,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-975848,PrNdMg2,4.6435125401022885,0.00518427999999993,37.416,22.948,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-975972,PrLuMg2,5.4388956766658225,0.009241715833331554,41.51,23.46,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-976030,PrHoMg2,5.190736116476115,0.0011599037500023002,39.674,23.12,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-976008,NdTmMg2,5.395038251434388,0.0053743649999971055,40.406,22.702,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-976151,PrErMg2,5.241736370019143,0.0002445824999997015,39.817,23.028,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-976256,Li3Mg,0.929413953900764,0.00999580541666667,18.913,4.316,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-976139,Li3Mg,0.9206406101234341,0.0021042304166667414,19.333,11.268,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-976262,LiMg,1.273734742669992,0.011205559166666657,25.743,18.66,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-976425,Nd2Mg,5.442068115553057,0.013947642499999802,36.226,18.853,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-976856,NaMg3,1.5601093325695838,0.12091819779102053,24.546,8.351,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977059,MgPd5,10.150900759499535,0.0029721600000014448,140.05,44.646,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-976976,MgPd5,10.151833344617387,0.0,140.811,37.371,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977187,La2MgTl,6.7269140557643246,0.012027028416667918,40.649,16.716,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977218,Li2Mg,1.0170361834512254,0.01781477944444454,21.078,7.239,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977273,MgRh5,10.576783994842451,0.05350583333333159,198.411,87.191,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977283,MgRe3,16.019752793261873,0.27538156687499793,261.655,99.376,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977264,Pm2Mg,5.5975200875455355,0.017991257499997637,36.536,16.61,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977352,ThMgZn2,7.551550704056376,0.0016726212500017823,67.816,23.653,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977396,TbMgRh2,9.260324954936982,0.0,113.246,45.839,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977392,Ho2MgIn,7.542748942728836,0.0,53.469,28.17,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977369,HoMgHg2,11.004983357355897,0.0,62.805,26.252,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977380,LiMg2Pd,4.040178722264055,0.0,57.675,25.898,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977399,LiMgPd2,7.0406235415436536,0.0,84.673,40.498,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977418,LiMgAu2,10.92014551750313,0.0,68.967,18.185,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977438,MgInRh2,9.145094577458208,0.0,136.968,68.715,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977430,MgNbRu2,8.692056422428038,0.0,188.842,81.355,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977554,MgScAg2,6.2556948612074095,0.0,72.567,28.927,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977463,MgMnRh2,8.287342729169744,0.0,136.68,56.653,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977547,MgZnRh2,8.777626686376262,0.0,140.599,62.854,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977559,Dy2MgGe2,7.4298698633284745,0.0,73.819,55.444,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977566,MgScPd2,6.919682803712675,0.0,101.961,30.299,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978256,Mg2TlPb,7.625227962562954,0.0,35.144,4.9350000000000005,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978264,MgW3,14.084709601975414,0.49715697874999876,151.681,34.379,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978267,Mg2ZnRh,5.574736582446836,0.014426390789473054,84.27,29.257,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978265,Mg2ZnPd,5.609591529241909,0.009695222395834868,72.28,25.948,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978270,MgZr3,5.4858098657399825,0.04141552624999889,80.271,37.943,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978273,Mg3Cd,3.5977210038926395,0.01759173375000067,37.897,13.932,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978304,Mg3Ta,5.305255011496601,0.3785099694166667,69.102,42.454,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978274,MgCd,5.3937226591536005,0.029356295833332213,42.072,13.131,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978277,Mg3Cr,2.511305815129635,0.28454970125000045,44.069,22.719,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978280,Mg3Ga,2.9426279147222623,0.04801992249999998,40.626,19.659,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978283,Mg3In,3.4926512181136204,0.01696658250000027,38.832,20.553,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978303,Mg3Re,5.9996498950273685,0.4356747531249998,80.582,30.25,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978275,MgB7,2.6362961132784517,0.0,183.359,183.073,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978287,Mg3Mo,3.782852641738427,0.32807379625,72.683,52.21,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978293,Mg3Pb,4.957584268041176,0.013847861249997706,36.348,18.965,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978290,Mg3Os,6.318773486405619,0.1622593650000006,85.241,31.04,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978286,Mg3Mn,2.674798018184927,0.2028769892672413,44.054,20.217,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978282,Mg3Hg,5.499161013268784,0.017491376249999746,40.931,13.677,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978294,Mg3Sn,3.6210350054589355,0.009186113749999336,41.535,20.038,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978276,Mg3Co,3.1766500708354672,0.1757561818749993,59.866,25.887,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978281,Mg3Ga,2.9693977826299838,0.031655937500000064,41.632,12.543,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978285,Mg3Mn,2.6958341219540487,0.1957906767672415,46.208,28.117,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978291,Mg3Pa,5.264814117216549,0.3515066975000032,48.729,32.735,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978513,SmErMg2,5.517344802727824,0.0,40.708,21.424,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978624,Sm2MgIr,9.031585209633791,0.1337823912499978,75.698,18.839,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978625,Sm2MgTl,7.773546247199428,0.004598202916666683,46.667,21.479,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-978964,Th3Mg,9.77886366324406,0.07393113875000346,52.8,28.975,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-979073,TmMg2Sc,4.405393119750487,0.016503104375000355,46.104,24.536,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-979263,ThMg3,4.904030705647206,0.07125463125000309,46.981,20.296,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-979435,YMg2Sc,2.994137878017886,0.009669714375000638,44.842,25.076,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-979459,Sm5Mg,6.757090466984832,0.04516405833333348,35.469,16.772,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-979950,AcYbMg2,6.124934255992635,0.037518067499998864,27.943,16.494,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-979956,Yb3Mg,8.044865100806476,0.07489956625000005,18.16,9.45,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-980055,YErMg2,4.665014076299703,0.0035173800000007915,42.167,20.656,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-980034,Yb3Mg,8.095655642838356,0.0874245137499976,19.265,9.43,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-980942,YTmMg2,4.719383329645299,0.0037974825000004486,42.606,21.693,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-981214,SrMg5,2.082456450228841,0.02274900479166675,28.947,16.656,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-981252,YMg5,2.3844031726690993,0.05254256333333274,37.533,17.204,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-981375,HfMg3,4.8129480291217295,0.17328189625000068,55.161,32.213,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-981397,YbPrMg2,5.381850589830908,0.00117217000000025,30.717,18.446,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-982015,LaDyMg2,4.992802600469838,0.01509964020833543,38.201,22.827,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-981935,Li5Mg,0.8124053585659009,0.0029402947222227915,17.319,8.46,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-981747,Sm5Mg,6.709156162571103,0.07316690166666628,35.158,17.254,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-982388,HoTmMg2,5.983392435145151,0.00253979499999879,42.853,20.63,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-982637,Na3Mg,1.2122093971910688,0.09973374989585748,11.333,4.612,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-983123,HfMgAu2,13.531719886269906,0.0,121.119,33.178,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-983556,Er2MgTl,9.085399720724892,0.01770057100000111,51.119,19.866,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-984785,AcMg3,4.364696458923691,0.010295386249998373,34.101,17.525,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-989568,Cs2NaMgF6,4.062205259033261,0.0,31.063,12.854,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-997031,MgCuO2,5.118818609337438,0.042674246249999825,136.108,63.634,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1001019,Mg(ScSe2)2,4.0856496883038265,0.003288914642856966,57.484,20.211,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1006146,Eu(MgBi)2,6.513881580850683,0.0,32.63,22.291,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1008786,MgTe,4.802545728093123,0.06860242499999991,46.024,30.655,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1008903,MgAgSb,6.104397079221952,0.0,58.085,16.306,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1009083,MgSnP2,3.4039377371270363,0.010045734250000216,55.805,27.179,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1016200,MgGeAs2,4.156336382162769,0.006912716423611798,52.437,25.811,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1016197,MgSiAs2,3.5909209014213466,0.0,57.986,28.695,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1016296,SrMg6Mo,2.9147110872680977,0.26515842874999995,39.303,25.678,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1016329,SrMg6Nb,2.806657227599526,0.21817046000000007,38.931,20.756,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1016601,Mg6NbC,2.477730963084762,0.44496964822916674,44.097,24.745,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1016820,MgSnO3,4.863389817508088,0.6298747759999959,154.103,69.68,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1016827,MgGeO3,4.682288451017578,0.524954720000018,185.85,100.868,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1016825,HfMgO3,6.165888296957356,0.5895044664999993,168.944,77.756,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
